chunk_id,feedback_id,project_id,user_id,chunk_index,chunk_text,token_count,embedding_status,source_type,created_at
CHNK00004812,FDBK00004812,PROJ000235,USR000651,1,Improve application performance.,3,Pending,Customer Feedback,2026-02-28
CHNK00004813,FDBK00004813,PROJ000083,USR000259,1,Optimize search experience.,3,Pending,Customer Feedback,2026-04-07
CHNK00004814,FDBK00004814,PROJ000229,USR000556,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-01-02
CHNK00004815,FDBK00004815,PROJ000232,USR000074,1,Where can I export analytics?,5,Pending,Customer Feedback,2026-02-02
CHNK00004816,FDBK00004816,PROJ000050,USR000549,1,Support response is too slow.,5,Pending,Customer Feedback,2025-02-01
CHNK00004817,FDBK00004817,PROJ000007,USR000664,1,Is API access available?,4,Pending,Customer Feedback,2026-07-20
CHNK00004818,FDBK00004818,PROJ000056,USR000740,1,Support response is too slow.,5,Pending,Customer Feedback,2024-10-24
CHNK00004819,FDBK00004819,PROJ000026,USR000041,1,Reduce loading times.,3,Pending,Customer Feedback,2025-03-17
CHNK00004820,FDBK00004820,PROJ000032,USR000762,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-06-26
CHNK00004821,FDBK00004821,PROJ000234,USR000095,1,Optimize search experience.,3,Pending,Customer Feedback,2025-01-28
CHNK00004822,FDBK00004822,PROJ000165,USR000784,1,Great collaboration features.,3,Pending,Customer Feedback,2026-05-14
CHNK00004823,FDBK00004823,PROJ000172,USR000741,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-05-01
CHNK00004824,FDBK00004824,PROJ000200,USR000397,1,Reduce loading times.,3,Pending,Customer Feedback,2024-12-05
CHNK00004825,FDBK00004825,PROJ000160,USR000180,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2026-02-21
CHNK00004826,FDBK00004826,PROJ000093,USR000776,1,How do permissions work?,4,Pending,Customer Feedback,2025-09-11
CHNK00004827,FDBK00004827,PROJ000102,USR000410,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2024-12-18
CHNK00004828,FDBK00004828,PROJ000211,USR000771,1,How do I archive projects?,5,Pending,Customer Feedback,2024-12-24
CHNK00004829,FDBK00004829,PROJ000173,USR000281,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-06-03
CHNK00004830,FDBK00004830,PROJ000160,USR000770,1,Add dark mode support.,4,Pending,Customer Feedback,2025-12-26
CHNK00004831,FDBK00004831,PROJ000135,USR000541,1,Reduce loading times.,3,Pending,Customer Feedback,2024-12-25
CHNK00004832,FDBK00004832,PROJ000176,USR000321,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-02-25
CHNK00004833,FDBK00004833,PROJ000049,USR000600,1,Great collaboration features.,3,Pending,Customer Feedback,2025-02-09
CHNK00004834,FDBK00004834,PROJ000197,USR000540,1,Improve application performance.,3,Pending,Customer Feedback,2024-11-18
CHNK00004835,FDBK00004835,PROJ000017,USR000686,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-09-25
CHNK00004836,FDBK00004836,PROJ000173,USR000795,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-08-20
CHNK00004837,FDBK00004837,PROJ000177,USR000217,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-10-23
CHNK00004838,FDBK00004838,PROJ000220,USR000168,1,Optimize search experience.,3,Pending,Customer Feedback,2025-03-31
CHNK00004839,FDBK00004839,PROJ000195,USR000255,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2024-08-26
CHNK00004840,FDBK00004840,PROJ000028,USR000302,1,Great collaboration features.,3,Pending,Customer Feedback,2025-06-18
CHNK00004841,FDBK00004841,PROJ000237,USR000336,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-05-30
CHNK00004842,FDBK00004842,PROJ000060,USR000710,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-05-18
CHNK00004843,FDBK00004843,PROJ000170,USR000523,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-05-20
CHNK00004844,FDBK00004844,PROJ000078,USR000224,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-08-24
CHNK00004845,FDBK00004845,PROJ000219,USR000540,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-06-27
CHNK00004846,FDBK00004846,PROJ000023,USR000239,1,How do I archive projects?,5,Pending,Customer Feedback,2025-10-09
CHNK00004847,FDBK00004847,PROJ000065,USR000387,1,Where can I export analytics?,5,Pending,Customer Feedback,2026-07-16
CHNK00004848,FDBK00004848,PROJ000179,USR000685,1,Optimize search experience.,3,Pending,Customer Feedback,2026-04-26
CHNK00004849,FDBK00004849,PROJ000137,USR000748,1,Is API access available?,4,Pending,Customer Feedback,2024-08-09
CHNK00004850,FDBK00004850,PROJ000103,USR000376,1,Add dark mode support.,4,Pending,Customer Feedback,2026-05-01
CHNK00004851,FDBK00004851,PROJ000241,USR000568,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-12-24
CHNK00004852,FDBK00004852,PROJ000041,USR000774,1,Optimize search experience.,3,Pending,Customer Feedback,2024-12-24
CHNK00004853,FDBK00004853,PROJ000177,USR000038,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2024-09-02
CHNK00004854,FDBK00004854,PROJ000004,USR000649,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-07-17
CHNK00004855,FDBK00004855,PROJ000115,USR000644,1,Reduce loading times.,3,Pending,Customer Feedback,2026-06-28
CHNK00004856,FDBK00004856,PROJ000173,USR000088,1,How do permissions work?,4,Pending,Customer Feedback,2025-06-02
CHNK00004857,FDBK00004857,PROJ000150,USR000590,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-08-03
CHNK00004858,FDBK00004858,PROJ000138,USR000332,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-01-18
CHNK00004859,FDBK00004859,PROJ000210,USR000749,1,Improve application performance.,3,Pending,Customer Feedback,2025-04-16
CHNK00004860,FDBK00004860,PROJ000114,USR000310,1,Improve application performance.,3,Pending,Customer Feedback,2024-11-22
CHNK00004861,FDBK00004861,PROJ000146,USR000187,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-06-08
CHNK00004862,FDBK00004862,PROJ000229,USR000677,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-03-08
CHNK00004863,FDBK00004863,PROJ000035,USR000011,1,Improve application performance.,3,Pending,Customer Feedback,2026-02-19
CHNK00004864,FDBK00004864,PROJ000042,USR000743,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-06-10
CHNK00004865,FDBK00004865,PROJ000242,USR000030,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-03-06
CHNK00004866,FDBK00004866,PROJ000045,USR000495,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-11-27
CHNK00004867,FDBK00004867,PROJ000023,USR000647,1,Optimize search experience.,3,Pending,Customer Feedback,2025-04-06
CHNK00004868,FDBK00004868,PROJ000074,USR000783,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-02-10
CHNK00004869,FDBK00004869,PROJ000070,USR000217,1,Simplify navigation menus.,3,Pending,Customer Feedback,2024-11-06
CHNK00004870,FDBK00004870,PROJ000226,USR000455,1,Add dark mode support.,4,Pending,Customer Feedback,2024-12-07
CHNK00004871,FDBK00004871,PROJ000211,USR000516,1,Optimize search experience.,3,Pending,Customer Feedback,2025-03-15
CHNK00004872,FDBK00004872,PROJ000013,USR000393,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-01-11
CHNK00004873,FDBK00004873,PROJ000204,USR000286,1,How do permissions work?,4,Pending,Customer Feedback,2025-09-13
CHNK00004874,FDBK00004874,PROJ000047,USR000079,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2024-10-23
CHNK00004875,FDBK00004875,PROJ000115,USR000771,1,Great collaboration features.,3,Pending,Customer Feedback,2026-01-31
CHNK00004876,FDBK00004876,PROJ000048,USR000374,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2026-01-02
CHNK00004877,FDBK00004877,PROJ000165,USR000406,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-09-05
CHNK00004878,FDBK00004878,PROJ000115,USR000772,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2024-09-18
CHNK00004879,FDBK00004879,PROJ000146,USR000365,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-12-08
CHNK00004880,FDBK00004880,PROJ000015,USR000516,1,How do permissions work?,4,Pending,Customer Feedback,2024-09-08
CHNK00004881,FDBK00004881,PROJ000185,USR000609,1,Support multilingual interface.,3,Pending,Customer Feedback,2024-10-02
CHNK00004882,FDBK00004882,PROJ000206,USR000119,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-01-10
CHNK00004883,FDBK00004883,PROJ000021,USR000217,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-02-12
CHNK00004884,FDBK00004884,PROJ000073,USR000288,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-04-06
CHNK00004885,FDBK00004885,PROJ000036,USR000164,1,Reduce loading times.,3,Pending,Customer Feedback,2025-02-08
CHNK00004886,FDBK00004886,PROJ000118,USR000606,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-01-17
CHNK00004887,FDBK00004887,PROJ000191,USR000383,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-02-07
CHNK00004888,FDBK00004888,PROJ000024,USR000525,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-12-14
CHNK00004889,FDBK00004889,PROJ000030,USR000580,1,Where can I export analytics?,5,Pending,Customer Feedback,2024-12-12
CHNK00004890,FDBK00004890,PROJ000144,USR000052,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-11-06
CHNK00004891,FDBK00004891,PROJ000021,USR000495,1,Optimize search experience.,3,Pending,Customer Feedback,2026-05-11
CHNK00004892,FDBK00004892,PROJ000172,USR000104,1,Great collaboration features.,3,Pending,Customer Feedback,2025-07-12
CHNK00004893,FDBK00004893,PROJ000020,USR000041,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-03-09
CHNK00004894,FDBK00004894,PROJ000109,USR000484,1,Support response is too slow.,5,Pending,Customer Feedback,2025-02-08
CHNK00004895,FDBK00004895,PROJ000053,USR000493,1,How do permissions work?,4,Pending,Customer Feedback,2025-01-18
CHNK00004896,FDBK00004896,PROJ000122,USR000626,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-08-12
CHNK00004897,FDBK00004897,PROJ000195,USR000698,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-11-04
CHNK00004898,FDBK00004898,PROJ000166,USR000030,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-06-30
CHNK00004899,FDBK00004899,PROJ000079,USR000056,1,Is API access available?,4,Pending,Customer Feedback,2026-02-05
CHNK00004900,FDBK00004900,PROJ000239,USR000502,1,Optimize search experience.,3,Pending,Customer Feedback,2025-06-17
CHNK00004901,FDBK00004901,PROJ000157,USR000046,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-07-22
CHNK00004902,FDBK00004902,PROJ000110,USR000417,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-01-07
CHNK00004903,FDBK00004903,PROJ000235,USR000137,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-02-19
CHNK00004904,FDBK00004904,PROJ000099,USR000403,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-11-20
CHNK00004905,FDBK00004905,PROJ000190,USR000294,1,How do I archive projects?,5,Pending,Customer Feedback,2025-05-05
CHNK00004906,FDBK00004906,PROJ000008,USR000158,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-09-28
CHNK00004907,FDBK00004907,PROJ000007,USR000792,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-06-19
CHNK00004908,FDBK00004908,PROJ000115,USR000598,1,Reduce loading times.,3,Pending,Customer Feedback,2026-07-17
CHNK00004909,FDBK00004909,PROJ000160,USR000097,1,Reduce loading times.,3,Pending,Customer Feedback,2024-11-22
CHNK00004910,FDBK00004910,PROJ000149,USR000538,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2024-09-05
CHNK00004911,FDBK00004911,PROJ000183,USR000738,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-12-11
CHNK00004912,FDBK00004912,PROJ000098,USR000284,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-06-28
CHNK00004913,FDBK00004913,PROJ000010,USR000112,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-07-02
CHNK00004914,FDBK00004914,PROJ000070,USR000575,1,Great collaboration features.,3,Pending,Customer Feedback,2025-03-12
CHNK00004915,FDBK00004915,PROJ000242,USR000038,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-03-03
CHNK00004916,FDBK00004916,PROJ000165,USR000661,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-02-27
CHNK00004917,FDBK00004917,PROJ000049,USR000798,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-08-28
CHNK00004918,FDBK00004918,PROJ000135,USR000778,1,Support response is too slow.,5,Pending,Customer Feedback,2024-09-13
CHNK00004919,FDBK00004919,PROJ000155,USR000144,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-01-18
CHNK00004920,FDBK00004920,PROJ000103,USR000346,1,Reduce loading times.,3,Pending,Customer Feedback,2026-02-06
CHNK00004921,FDBK00004921,PROJ000197,USR000002,1,Improve application performance.,3,Pending,Customer Feedback,2024-10-20
CHNK00004922,FDBK00004922,PROJ000230,USR000331,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-03-25
CHNK00004923,FDBK00004923,PROJ000094,USR000144,1,How do I archive projects?,5,Pending,Customer Feedback,2024-11-23
CHNK00004924,FDBK00004924,PROJ000191,USR000605,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-02-12
CHNK00004925,FDBK00004925,PROJ000126,USR000557,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-12-28
CHNK00004926,FDBK00004926,PROJ000040,USR000789,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-09-28
CHNK00004927,FDBK00004927,PROJ000118,USR000789,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-04-20
CHNK00004928,FDBK00004928,PROJ000019,USR000734,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2026-01-25
CHNK00004929,FDBK00004929,PROJ000194,USR000321,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-04-16
CHNK00004930,FDBK00004930,PROJ000149,USR000638,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-08-17
CHNK00004931,FDBK00004931,PROJ000122,USR000528,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-12-11
CHNK00004932,FDBK00004932,PROJ000207,USR000062,1,Reduce loading times.,3,Pending,Customer Feedback,2025-11-30
CHNK00004933,FDBK00004933,PROJ000113,USR000563,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-05-24
CHNK00004934,FDBK00004934,PROJ000015,USR000434,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-02-23
CHNK00004935,FDBK00004935,PROJ000033,USR000068,1,Add dark mode support.,4,Pending,Customer Feedback,2025-05-24
CHNK00004936,FDBK00004936,PROJ000159,USR000720,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-11-08
CHNK00004937,FDBK00004937,PROJ000158,USR000075,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-10-27
CHNK00004938,FDBK00004938,PROJ000028,USR000007,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-06-08
CHNK00004939,FDBK00004939,PROJ000129,USR000431,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-01-16
CHNK00004940,FDBK00004940,PROJ000232,USR000454,1,Add dark mode support.,4,Pending,Customer Feedback,2026-03-24
CHNK00004941,FDBK00004941,PROJ000183,USR000196,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2026-04-02
CHNK00004942,FDBK00004942,PROJ000001,USR000013,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-09-16
CHNK00004943,FDBK00004943,PROJ000224,USR000142,1,Reduce loading times.,3,Pending,Customer Feedback,2025-10-21
CHNK00004944,FDBK00004944,PROJ000235,USR000311,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2026-02-06
CHNK00004945,FDBK00004945,PROJ000095,USR000560,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-01-15
CHNK00004946,FDBK00004946,PROJ000127,USR000263,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-06-15
CHNK00004947,FDBK00004947,PROJ000051,USR000190,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-03-06
CHNK00004948,FDBK00004948,PROJ000079,USR000188,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-07-27
CHNK00004949,FDBK00004949,PROJ000073,USR000200,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2026-01-30
CHNK00004950,FDBK00004950,PROJ000010,USR000576,1,Support response is too slow.,5,Pending,Customer Feedback,2026-02-13
CHNK00004951,FDBK00004951,PROJ000147,USR000744,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-04-18
CHNK00004952,FDBK00004952,PROJ000100,USR000652,1,Add dark mode support.,4,Pending,Customer Feedback,2024-08-23
CHNK00004953,FDBK00004953,PROJ000161,USR000798,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-02-17
CHNK00004954,FDBK00004954,PROJ000011,USR000328,1,Is API access available?,4,Pending,Customer Feedback,2026-03-20
CHNK00004955,FDBK00004955,PROJ000126,USR000171,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-12-10
CHNK00004956,FDBK00004956,PROJ000178,USR000472,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2026-02-24
CHNK00004957,FDBK00004957,PROJ000103,USR000693,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-05-15
CHNK00004958,FDBK00004958,PROJ000177,USR000300,1,Is API access available?,4,Pending,Customer Feedback,2025-01-30
CHNK00004959,FDBK00004959,PROJ000029,USR000282,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2024-11-02
CHNK00004960,FDBK00004960,PROJ000026,USR000221,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-04-14
CHNK00004961,FDBK00004961,PROJ000025,USR000784,1,Application freezes frequently.,3,Pending,Customer Feedback,2024-11-09
CHNK00004962,FDBK00004962,PROJ000105,USR000593,1,Where can I export analytics?,5,Pending,Customer Feedback,2024-10-29
CHNK00004963,FDBK00004963,PROJ000063,USR000430,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-05-26
