ticket_id,project_id,assigned_user_id,ticket_title,ticket_type,priority,status,story_points,created_at
TKT001171,PROJ000026,USR000637,Ticket-1171,Task,Critical,In Progress,3,2026-03-05
TKT001172,PROJ000045,USR000177,Ticket-1172,Bug,Medium,Closed,2,2025-06-20
TKT001173,PROJ000143,USR000205,Ticket-1173,Task,Medium,Resolved,13,2025-05-09
TKT001174,PROJ000165,USR000197,Ticket-1174,Task,Low,In Progress,2,2025-05-20
TKT001175,PROJ000134,USR000498,Ticket-1175,Bug,Medium,Closed,5,2025-01-04
TKT001176,PROJ000063,USR000035,Ticket-1176,Improvement,High,Open,7,2026-01-04
TKT001177,PROJ000039,USR000214,Ticket-1177,Task,Low,Resolved,6,2025-11-09
TKT001178,PROJ000060,USR000296,Ticket-1178,Task,Critical,In Progress,4,2025-08-02
TKT001179,PROJ000221,USR000388,Ticket-1179,Epic,High,In Progress,2,2026-03-16
TKT001180,PROJ000162,USR000359,Ticket-1180,Improvement,High,Open,13,2026-03-02
TKT001181,PROJ000140,USR000674,Ticket-1181,Improvement,Medium,Blocked,6,2025-01-08
TKT001182,PROJ000107,USR000769,Ticket-1182,Epic,High,Closed,7,2024-11-04
TKT001183,PROJ000233,USR000110,Ticket-1183,Task,Critical,Open,3,2025-03-14
TKT001184,PROJ000004,USR000473,Ticket-1184,Epic,Critical,Closed,6,2024-10-10
TKT001185,PROJ000051,USR000030,Ticket-1185,Bug,Critical,Blocked,1,2025-05-26
TKT001186,PROJ000188,USR000256,Ticket-1186,Task,Critical,Open,7,2026-03-08
TKT001187,PROJ000108,USR000630,Ticket-1187,Epic,High,Blocked,13,2025-05-22
TKT001188,PROJ000109,USR000619,Ticket-1188,Bug,Low,Resolved,12,2024-12-17
TKT001189,PROJ000012,USR000620,Ticket-1189,Improvement,High,Blocked,11,2025-07-21
TKT001190,PROJ000056,USR000502,Ticket-1190,Task,Critical,In Progress,9,2025-12-13
TKT001191,PROJ000054,USR000302,Ticket-1191,Bug,High,In Progress,4,2025-02-10
TKT001192,PROJ000111,USR000196,Ticket-1192,Task,High,Open,5,2025-04-27
TKT001193,PROJ000191,USR000750,Ticket-1193,Bug,Low,In Progress,5,2024-12-10
TKT001194,PROJ000067,USR000138,Ticket-1194,Improvement,High,Resolved,8,2026-03-31
TKT001195,PROJ000054,USR000040,Ticket-1195,Epic,Low,Closed,1,2025-10-02
TKT001196,PROJ000040,USR000444,Ticket-1196,Epic,Critical,In Progress,1,2024-12-29
TKT001197,PROJ000096,USR000208,Ticket-1197,Bug,Low,In Progress,7,2026-02-23
TKT001198,PROJ000160,USR000616,Ticket-1198,Epic,High,Open,6,2026-06-05
TKT001199,PROJ000146,USR000456,Ticket-1199,Story,Medium,In Progress,7,2025-10-06
TKT001200,PROJ000136,USR000685,Ticket-1200,Improvement,Critical,Open,9,2024-08-30
TKT001201,PROJ000168,USR000524,Ticket-1201,Story,Low,Blocked,10,2025-05-31
TKT001202,PROJ000062,USR000775,Ticket-1202,Improvement,Medium,Closed,10,2024-09-13
TKT001203,PROJ000238,USR000686,Ticket-1203,Task,Critical,Closed,3,2026-03-04
TKT001204,PROJ000111,USR000440,Ticket-1204,Task,Critical,Closed,4,2025-11-21
TKT001205,PROJ000178,USR000771,Ticket-1205,Task,Critical,Closed,7,2024-09-13
TKT001206,PROJ000028,USR000485,Ticket-1206,Bug,Medium,Open,9,2026-06-11
TKT001207,PROJ000049,USR000471,Ticket-1207,Epic,Critical,Closed,2,2025-10-20
TKT001208,PROJ000248,USR000509,Ticket-1208,Bug,High,In Progress,8,2024-09-11
TKT001209,PROJ000089,USR000550,Ticket-1209,Story,Critical,Blocked,12,2025-02-04
TKT001210,PROJ000126,USR000707,Ticket-1210,Improvement,Critical,Blocked,5,2024-10-12
TKT001211,PROJ000055,USR000105,Ticket-1211,Task,Low,Blocked,2,2026-03-22
TKT001212,PROJ000162,USR000788,Ticket-1212,Task,Low,In Progress,13,2026-02-27
TKT001213,PROJ000118,USR000577,Ticket-1213,Task,Medium,Blocked,3,2025-07-02
TKT001214,PROJ000038,USR000622,Ticket-1214,Epic,Critical,Closed,7,2026-01-23
TKT001215,PROJ000139,USR000386,Ticket-1215,Task,Medium,In Progress,11,2026-02-11
TKT001216,PROJ000232,USR000047,Ticket-1216,Improvement,Low,In Progress,8,2026-05-24
TKT001217,PROJ000073,USR000325,Ticket-1217,Bug,Critical,In Progress,7,2026-04-11
TKT001218,PROJ000203,USR000255,Ticket-1218,Epic,Medium,Closed,3,2024-11-25
TKT001219,PROJ000159,USR000607,Ticket-1219,Bug,Medium,Blocked,10,2024-12-03
TKT001220,PROJ000229,USR000136,Ticket-1220,Bug,Critical,In Progress,13,2025-11-14
TKT001221,PROJ000153,USR000673,Ticket-1221,Epic,Medium,Closed,10,2025-04-20
TKT001222,PROJ000167,USR000584,Ticket-1222,Improvement,Medium,Closed,1,2024-11-20
TKT001223,PROJ000102,USR000334,Ticket-1223,Task,Medium,Resolved,3,2024-11-07
TKT001224,PROJ000065,USR000644,Ticket-1224,Improvement,Critical,Blocked,13,2025-07-14
TKT001225,PROJ000196,USR000045,Ticket-1225,Story,Critical,Blocked,2,2026-06-01
TKT001226,PROJ000063,USR000498,Ticket-1226,Task,Medium,Closed,3,2024-12-02
TKT001227,PROJ000055,USR000321,Ticket-1227,Bug,Low,Resolved,5,2025-04-03
TKT001228,PROJ000199,USR000784,Ticket-1228,Bug,Critical,Blocked,5,2025-05-20
TKT001229,PROJ000152,USR000559,Ticket-1229,Bug,High,Blocked,5,2024-09-28
TKT001230,PROJ000246,USR000719,Ticket-1230,Bug,Medium,Blocked,1,2026-07-07
TKT001231,PROJ000162,USR000044,Ticket-1231,Epic,High,Open,10,2026-02-17
TKT001232,PROJ000041,USR000083,Ticket-1232,Bug,High,Closed,9,2025-08-03
TKT001233,PROJ000126,USR000274,Ticket-1233,Task,High,Blocked,3,2025-11-27
TKT001234,PROJ000233,USR000251,Ticket-1234,Epic,Low,Closed,9,2025-09-30
TKT001235,PROJ000119,USR000620,Ticket-1235,Story,Low,Closed,13,2025-07-07
TKT001236,PROJ000185,USR000193,Ticket-1236,Improvement,Medium,Open,7,2026-07-17
TKT001237,PROJ000039,USR000753,Ticket-1237,Story,Critical,Closed,11,2024-09-18
TKT001238,PROJ000171,USR000193,Ticket-1238,Bug,Low,Open,6,2025-02-17
TKT001239,PROJ000166,USR000127,Ticket-1239,Story,Low,Blocked,4,2024-11-15
TKT001240,PROJ000130,USR000429,Ticket-1240,Task,Low,Open,9,2025-06-07
TKT001241,PROJ000162,USR000332,Ticket-1241,Epic,Medium,Closed,9,2025-09-20
TKT001242,PROJ000238,USR000546,Ticket-1242,Story,Medium,Blocked,5,2025-04-07
TKT001243,PROJ000004,USR000510,Ticket-1243,Bug,Critical,Resolved,5,2026-05-01
TKT001244,PROJ000019,USR000714,Ticket-1244,Improvement,Medium,Open,9,2024-09-05
TKT001245,PROJ000125,USR000623,Ticket-1245,Improvement,Medium,Resolved,13,2025-10-18
TKT001246,PROJ000131,USR000212,Ticket-1246,Story,Low,In Progress,1,2025-09-01
TKT001247,PROJ000116,USR000691,Ticket-1247,Improvement,Medium,Open,12,2026-01-19
TKT001248,PROJ000224,USR000440,Ticket-1248,Task,Medium,Closed,10,2025-03-18
TKT001249,PROJ000065,USR000641,Ticket-1249,Improvement,Critical,Open,12,2026-02-27
TKT001250,PROJ000178,USR000157,Ticket-1250,Bug,Medium,Blocked,12,2026-02-19
TKT001251,PROJ000113,USR000042,Ticket-1251,Bug,Critical,Open,13,2025-12-10
TKT001252,PROJ000168,USR000261,Ticket-1252,Task,Critical,Blocked,2,2025-09-06
TKT001253,PROJ000201,USR000413,Ticket-1253,Bug,Low,Blocked,1,2026-03-15
TKT001254,PROJ000123,USR000381,Ticket-1254,Task,Low,Resolved,9,2026-03-20
TKT001255,PROJ000058,USR000254,Ticket-1255,Improvement,High,In Progress,12,2025-08-24
TKT001256,PROJ000059,USR000090,Ticket-1256,Story,Medium,In Progress,7,2025-06-06
TKT001257,PROJ000224,USR000298,Ticket-1257,Story,Low,Closed,10,2026-04-12
TKT001258,PROJ000128,USR000337,Ticket-1258,Improvement,Critical,In Progress,4,2026-01-20
TKT001259,PROJ000137,USR000228,Ticket-1259,Improvement,Medium,Open,4,2026-05-29
TKT001260,PROJ000058,USR000568,Ticket-1260,Epic,High,In Progress,12,2026-06-29
TKT001261,PROJ000250,USR000457,Ticket-1261,Improvement,Critical,Blocked,11,2026-02-14
TKT001262,PROJ000112,USR000026,Ticket-1262,Story,Low,Open,5,2026-01-20
TKT001263,PROJ000023,USR000348,Ticket-1263,Bug,Medium,Open,10,2024-10-20
TKT001264,PROJ000087,USR000778,Ticket-1264,Story,Medium,In Progress,11,2024-09-01
TKT001265,PROJ000002,USR000795,Ticket-1265,Bug,Low,Blocked,6,2026-05-11
TKT001266,PROJ000112,USR000680,Ticket-1266,Epic,Medium,In Progress,13,2024-11-16
TKT001267,PROJ000141,USR000005,Ticket-1267,Story,Low,Closed,13,2024-10-05
TKT001268,PROJ000207,USR000741,Ticket-1268,Task,High,Blocked,1,2025-08-05
TKT001269,PROJ000124,USR000225,Ticket-1269,Bug,Medium,Closed,4,2025-06-30
TKT001270,PROJ000037,USR000389,Ticket-1270,Epic,Critical,Open,12,2024-10-17
TKT001271,PROJ000233,USR000279,Ticket-1271,Bug,Critical,Open,2,2026-02-26
TKT001272,PROJ000110,USR000762,Ticket-1272,Improvement,High,Blocked,8,2026-03-12
TKT001273,PROJ000171,USR000526,Ticket-1273,Bug,Low,In Progress,7,2025-04-01
TKT001274,PROJ000211,USR000794,Ticket-1274,Story,Medium,Open,3,2026-07-22
TKT001275,PROJ000202,USR000731,Ticket-1275,Epic,High,Closed,3,2024-09-14
TKT001276,PROJ000179,USR000256,Ticket-1276,Improvement,Critical,In Progress,1,2024-10-25
TKT001277,PROJ000217,USR000169,Ticket-1277,Task,Critical,Blocked,8,2025-05-27
TKT001278,PROJ000065,USR000547,Ticket-1278,Story,Medium,Open,7,2026-03-29
TKT001279,PROJ000099,USR000037,Ticket-1279,Improvement,Low,Open,9,2025-10-25
TKT001280,PROJ000242,USR000388,Ticket-1280,Bug,High,Blocked,6,2025-12-19
TKT001281,PROJ000002,USR000454,Ticket-1281,Task,Low,Blocked,4,2024-09-26
TKT001282,PROJ000140,USR000368,Ticket-1282,Story,Low,In Progress,6,2024-07-26
TKT001283,PROJ000207,USR000687,Ticket-1283,Epic,Critical,Resolved,7,2025-04-11
TKT001284,PROJ000089,USR000537,Ticket-1284,Improvement,High,Blocked,10,2025-05-15
TKT001285,PROJ000057,USR000793,Ticket-1285,Story,High,Resolved,8,2026-07-20
TKT001286,PROJ000200,USR000612,Ticket-1286,Task,Low,Open,6,2025-10-29
TKT001287,PROJ000176,USR000218,Ticket-1287,Epic,High,In Progress,9,2026-02-18
TKT001288,PROJ000188,USR000749,Ticket-1288,Epic,Medium,In Progress,5,2025-03-18
TKT001289,PROJ000156,USR000288,Ticket-1289,Story,Medium,Resolved,10,2026-03-17
TKT001290,PROJ000065,USR000587,Ticket-1290,Bug,Critical,In Progress,8,2026-01-25
TKT001291,PROJ000027,USR000162,Ticket-1291,Bug,Critical,Blocked,4,2025-07-23
TKT001292,PROJ000233,USR000797,Ticket-1292,Improvement,Low,Open,12,2024-12-02
TKT001293,PROJ000100,USR000649,Ticket-1293,Epic,Medium,Resolved,11,2026-02-04
TKT001294,PROJ000213,USR000793,Ticket-1294,Bug,Critical,Resolved,13,2025-04-13
TKT001295,PROJ000090,USR000463,Ticket-1295,Epic,Critical,Resolved,7,2025-06-01
TKT001296,PROJ000221,USR000407,Ticket-1296,Story,Low,Open,4,2025-11-08
TKT001297,PROJ000165,USR000792,Ticket-1297,Story,Medium,Closed,4,2025-12-13
TKT001298,PROJ000002,USR000111,Ticket-1298,Improvement,High,Closed,11,2025-08-12
TKT001299,PROJ000191,USR000384,Ticket-1299,Bug,Low,In Progress,5,2024-08-05
TKT001300,PROJ000225,USR000306,Ticket-1300,Improvement,Low,Resolved,6,2026-02-08
TKT001301,PROJ000006,USR000187,Ticket-1301,Epic,Critical,Resolved,12,2026-02-06
TKT001302,PROJ000078,USR000106,Ticket-1302,Story,High,Open,11,2025-03-01
TKT001303,PROJ000041,USR000004,Ticket-1303,Story,Low,Closed,5,2026-05-01
TKT001304,PROJ000089,USR000550,Ticket-1304,Task,Low,In Progress,7,2025-07-22
TKT001305,PROJ000083,USR000398,Ticket-1305,Story,Critical,Open,7,2024-12-30
TKT001306,PROJ000179,USR000771,Ticket-1306,Task,Critical,Blocked,11,2026-05-21
TKT001307,PROJ000249,USR000473,Ticket-1307,Task,High,Open,11,2025-03-25
TKT001308,PROJ000065,USR000334,Ticket-1308,Task,Critical,Closed,10,2026-01-01
TKT001309,PROJ000227,USR000313,Ticket-1309,Bug,Low,Open,5,2025-12-18
TKT001310,PROJ000078,USR000655,Ticket-1310,Improvement,Medium,In Progress,2,2025-10-06
TKT001311,PROJ000096,USR000708,Ticket-1311,Story,Low,Closed,8,2025-01-04
TKT001312,PROJ000143,USR000155,Ticket-1312,Bug,Medium,Blocked,9,2024-11-23
TKT001313,PROJ000120,USR000480,Ticket-1313,Improvement,Medium,In Progress,9,2025-06-21
TKT001314,PROJ000078,USR000041,Ticket-1314,Bug,Medium,In Progress,4,2026-04-17
TKT001315,PROJ000084,USR000156,Ticket-1315,Bug,Critical,Blocked,10,2026-03-21
TKT001316,PROJ000236,USR000139,Ticket-1316,Improvement,Critical,Resolved,8,2026-06-04
TKT001317,PROJ000173,USR000216,Ticket-1317,Epic,High,Closed,6,2026-07-09
TKT001318,PROJ000117,USR000273,Ticket-1318,Task,Low,Closed,10,2026-02-21
TKT001319,PROJ000045,USR000479,Ticket-1319,Epic,Critical,Open,12,2026-06-03
TKT001320,PROJ000085,USR000421,Ticket-1320,Bug,Critical,Open,1,2025-07-17
TKT001321,PROJ000231,USR000395,Ticket-1321,Improvement,Critical,Blocked,13,2025-10-31
TKT001322,PROJ000185,USR000341,Ticket-1322,Improvement,High,Resolved,4,2026-05-18
TKT001323,PROJ000071,USR000689,Ticket-1323,Task,Critical,Blocked,11,2025-06-21
TKT001324,PROJ000013,USR000218,Ticket-1324,Story,Low,Blocked,11,2025-09-07
TKT001325,PROJ000184,USR000792,Ticket-1325,Improvement,Low,Closed,3,2025-07-18
TKT001326,PROJ000041,USR000166,Ticket-1326,Bug,Medium,In Progress,9,2026-02-15
TKT001327,PROJ000123,USR000488,Ticket-1327,Bug,Medium,Blocked,13,2024-12-18
TKT001328,PROJ000142,USR000773,Ticket-1328,Improvement,Medium,Closed,13,2026-01-18
TKT001329,PROJ000168,USR000526,Ticket-1329,Improvement,Critical,Closed,3,2025-03-26
TKT001330,PROJ000099,USR000197,Ticket-1330,Story,Low,In Progress,4,2026-05-15
TKT001331,PROJ000114,USR000146,Ticket-1331,Story,High,Resolved,6,2025-07-08
TKT001332,PROJ000100,USR000249,Ticket-1332,Story,Medium,Blocked,4,2026-01-06
TKT001333,PROJ000229,USR000651,Ticket-1333,Story,Low,In Progress,4,2026-01-04
TKT001334,PROJ000186,USR000476,Ticket-1334,Bug,Medium,Blocked,13,2025-07-26
TKT001335,PROJ000245,USR000793,Ticket-1335,Bug,Critical,Open,7,2025-05-27
TKT001336,PROJ000009,USR000270,Ticket-1336,Task,Medium,Closed,9,2025-08-28
TKT001337,PROJ000008,USR000028,Ticket-1337,Bug,Low,Open,11,2025-07-02
TKT001338,PROJ000144,USR000289,Ticket-1338,Improvement,Low,Resolved,1,2026-03-27
TKT001339,PROJ000088,USR000448,Ticket-1339,Task,Low,Closed,9,2024-09-09
TKT001340,PROJ000123,USR000377,Ticket-1340,Task,Low,Closed,2,2025-03-22
TKT001341,PROJ000232,USR000121,Ticket-1341,Task,Low,Resolved,8,2025-02-10
TKT001342,PROJ000052,USR000479,Ticket-1342,Story,Low,Open,3,2025-12-09
TKT001343,PROJ000004,USR000329,Ticket-1343,Story,Medium,Blocked,7,2025-11-06
TKT001344,PROJ000192,USR000201,Ticket-1344,Task,High,In Progress,5,2025-01-05
TKT001345,PROJ000224,USR000764,Ticket-1345,Story,Medium,Blocked,9,2024-08-23
TKT001346,PROJ000096,USR000257,Ticket-1346,Task,Low,Resolved,13,2026-01-07
TKT001347,PROJ000218,USR000004,Ticket-1347,Story,Medium,In Progress,11,2026-03-16
TKT001348,PROJ000186,USR000587,Ticket-1348,Improvement,Medium,Open,6,2024-09-27
TKT001349,PROJ000169,USR000317,Ticket-1349,Story,High,Resolved,1,2026-05-08
TKT001350,PROJ000006,USR000607,Ticket-1350,Task,Medium,Open,11,2026-06-06
TKT001351,PROJ000042,USR000471,Ticket-1351,Improvement,High,In Progress,12,2025-06-15
TKT001352,PROJ000225,USR000079,Ticket-1352,Epic,Critical,Resolved,7,2026-04-02
TKT001353,PROJ000059,USR000491,Ticket-1353,Bug,High,Blocked,8,2025-11-26
TKT001354,PROJ000224,USR000635,Ticket-1354,Story,Critical,Resolved,10,2025-03-15
TKT001355,PROJ000048,USR000373,Ticket-1355,Bug,High,Open,8,2025-07-15
TKT001356,PROJ000152,USR000293,Ticket-1356,Story,Medium,Open,5,2026-04-03
TKT001357,PROJ000157,USR000343,Ticket-1357,Task,Medium,Blocked,9,2026-04-28
TKT001358,PROJ000013,USR000623,Ticket-1358,Epic,High,Closed,10,2024-10-18
TKT001359,PROJ000087,USR000511,Ticket-1359,Epic,Critical,Blocked,5,2026-03-29
TKT001360,PROJ000210,USR000125,Ticket-1360,Bug,Medium,Blocked,12,2025-09-30
TKT001361,PROJ000002,USR000040,Ticket-1361,Story,Low,Resolved,9,2026-04-25
TKT001362,PROJ000192,USR000374,Ticket-1362,Bug,High,Closed,9,2024-12-23
TKT001363,PROJ000221,USR000049,Ticket-1363,Improvement,Low,Resolved,4,2024-09-21
TKT001364,PROJ000186,USR000510,Ticket-1364,Bug,Medium,In Progress,6,2025-05-28
TKT001365,PROJ000219,USR000622,Ticket-1365,Bug,Low,Blocked,2,2025-03-12
TKT001366,PROJ000168,USR000344,Ticket-1366,Epic,Critical,Blocked,5,2025-11-05
TKT001367,PROJ000236,USR000345,Ticket-1367,Story,Critical,Blocked,6,2025-02-23
TKT001368,PROJ000163,USR000625,Ticket-1368,Story,Critical,Resolved,4,2024-11-17
TKT001369,PROJ000137,USR000473,Ticket-1369,Improvement,Critical,Open,2,2026-07-22
TKT001370,PROJ000170,USR000695,Ticket-1370,Task,Critical,Open,9,2025-10-08
TKT001371,PROJ000218,USR000103,Ticket-1371,Task,Medium,In Progress,9,2024-10-26
TKT001372,PROJ000245,USR000258,Ticket-1372,Improvement,High,Open,12,2024-09-27
TKT001373,PROJ000166,USR000106,Ticket-1373,Epic,Medium,In Progress,5,2025-04-04
TKT001374,PROJ000093,USR000715,Ticket-1374,Improvement,Critical,Blocked,2,2024-10-03
TKT001375,PROJ000077,USR000127,Ticket-1375,Bug,High,Open,5,2025-07-02
TKT001376,PROJ000182,USR000017,Ticket-1376,Story,Low,Open,2,2026-03-13
TKT001377,PROJ000109,USR000706,Ticket-1377,Task,Critical,In Progress,9,2025-07-12
TKT001378,PROJ000031,USR000689,Ticket-1378,Epic,Low,In Progress,12,2025-06-08
TKT001379,PROJ000153,USR000408,Ticket-1379,Improvement,Critical,Closed,7,2025-01-23
TKT001380,PROJ000221,USR000065,Ticket-1380,Improvement,High,Closed,4,2026-01-09
TKT001381,PROJ000083,USR000741,Ticket-1381,Epic,Medium,Resolved,7,2025-01-13
TKT001382,PROJ000240,USR000015,Ticket-1382,Story,Low,In Progress,4,2025-10-13
TKT001383,PROJ000165,USR000723,Ticket-1383,Story,Medium,Open,9,2025-04-25
TKT001384,PROJ000100,USR000545,Ticket-1384,Improvement,Critical,Closed,13,2025-02-10
TKT001385,PROJ000047,USR000776,Ticket-1385,Task,Medium,In Progress,8,2025-01-21
TKT001386,PROJ000057,USR000183,Ticket-1386,Story,Low,Open,11,2025-09-01
TKT001387,PROJ000039,USR000092,Ticket-1387,Task,High,In Progress,5,2025-01-22
TKT001388,PROJ000061,USR000480,Ticket-1388,Story,Critical,Closed,3,2025-07-20
TKT001389,PROJ000117,USR000675,Ticket-1389,Story,High,Open,7,2025-02-10
TKT001390,PROJ000139,USR000711,Ticket-1390,Bug,Low,In Progress,3,2025-11-04
TKT001391,PROJ000055,USR000515,Ticket-1391,Task,Medium,Open,2,2024-07-29
TKT001392,PROJ000085,USR000375,Ticket-1392,Bug,Medium,Closed,5,2025-04-27
TKT001393,PROJ000059,USR000345,Ticket-1393,Improvement,High,In Progress,8,2024-10-08
TKT001394,PROJ000016,USR000628,Ticket-1394,Task,High,Resolved,10,2024-08-29
TKT001395,PROJ000117,USR000254,Ticket-1395,Epic,High,Blocked,10,2025-05-22
TKT001396,PROJ000125,USR000010,Ticket-1396,Task,High,Blocked,5,2026-04-26
TKT001397,PROJ000178,USR000323,Ticket-1397,Epic,High,Closed,5,2025-07-26
TKT001398,PROJ000146,USR000474,Ticket-1398,Story,High,Closed,13,2026-01-26
TKT001399,PROJ000166,USR000783,Ticket-1399,Task,Medium,Closed,1,2025-03-24
TKT001400,PROJ000219,USR000347,Ticket-1400,Story,Medium,Closed,3,2025-10-01
TKT001401,PROJ000163,USR000139,Ticket-1401,Improvement,Low,Closed,8,2024-11-13
TKT001402,PROJ000122,USR000608,Ticket-1402,Task,Medium,Blocked,9,2025-01-22
TKT001403,PROJ000032,USR000460,Ticket-1403,Improvement,Low,Closed,11,2024-08-09
TKT001404,PROJ000025,USR000004,Ticket-1404,Task,Critical,Blocked,4,2025-11-04
TKT001405,PROJ000185,USR000176,Ticket-1405,Story,Critical,Open,10,2025-10-24
TKT001406,PROJ000009,USR000095,Ticket-1406,Epic,Low,Blocked,13,2025-11-14
TKT001407,PROJ000144,USR000568,Ticket-1407,Improvement,Medium,In Progress,3,2025-10-29
TKT001408,PROJ000190,USR000094,Ticket-1408,Bug,High,Open,12,2024-10-14
TKT001409,PROJ000197,USR000261,Ticket-1409,Story,Low,Closed,2,2025-03-09
TKT001410,PROJ000061,USR000415,Ticket-1410,Bug,High,Resolved,9,2025-08-26
TKT001411,PROJ000182,USR000125,Ticket-1411,Improvement,Critical,Open,2,2024-11-30
TKT001412,PROJ000179,USR000059,Ticket-1412,Epic,Medium,Closed,11,2026-07-21
TKT001413,PROJ000174,USR000789,Ticket-1413,Story,Low,Resolved,11,2026-03-22
TKT001414,PROJ000218,USR000207,Ticket-1414,Bug,Low,Resolved,9,2025-10-10
TKT001415,PROJ000075,USR000179,Ticket-1415,Bug,Low,Blocked,11,2024-11-04
TKT001416,PROJ000099,USR000020,Ticket-1416,Bug,Medium,In Progress,2,2025-04-10
TKT001417,PROJ000219,USR000216,Ticket-1417,Epic,High,Closed,7,2026-04-01
TKT001418,PROJ000001,USR000638,Ticket-1418,Bug,Critical,Closed,10,2025-11-03
TKT001419,PROJ000114,USR000573,Ticket-1419,Task,Medium,Blocked,4,2025-11-11
TKT001420,PROJ000022,USR000735,Ticket-1420,Task,Critical,Resolved,2,2024-09-09
TKT001421,PROJ000179,USR000453,Ticket-1421,Improvement,Medium,Open,8,2025-02-22
TKT001422,PROJ000103,USR000217,Ticket-1422,Bug,Critical,Blocked,1,2025-12-06
TKT001423,PROJ000187,USR000056,Ticket-1423,Bug,High,Blocked,12,2025-12-29
TKT001424,PROJ000056,USR000769,Ticket-1424,Improvement,Low,Open,11,2025-10-11
TKT001425,PROJ000034,USR000109,Ticket-1425,Epic,Low,In Progress,12,2024-07-24
TKT001426,PROJ000214,USR000429,Ticket-1426,Improvement,High,Open,7,2026-01-11
TKT001427,PROJ000135,USR000568,Ticket-1427,Bug,Critical,Open,9,2025-02-20
TKT001428,PROJ000212,USR000204,Ticket-1428,Bug,Critical,In Progress,7,2025-05-22
TKT001429,PROJ000067,USR000235,Ticket-1429,Improvement,Low,Resolved,1,2025-10-03
TKT001430,PROJ000185,USR000248,Ticket-1430,Task,Critical,Closed,9,2025-11-13
TKT001431,PROJ000086,USR000121,Ticket-1431,Story,Critical,Open,13,2025-10-15
TKT001432,PROJ000233,USR000107,Ticket-1432,Task,High,In Progress,3,2025-10-31
TKT001433,PROJ000210,USR000624,Ticket-1433,Epic,Medium,Open,13,2025-12-22
TKT001434,PROJ000122,USR000741,Ticket-1434,Bug,Low,Open,11,2025-01-03
TKT001435,PROJ000141,USR000215,Ticket-1435,Improvement,Critical,Blocked,3,2025-02-08
TKT001436,PROJ000160,USR000492,Ticket-1436,Task,Medium,Open,9,2025-10-20
TKT001437,PROJ000118,USR000300,Ticket-1437,Task,High,In Progress,6,2025-12-16
TKT001438,PROJ000196,USR000394,Ticket-1438,Improvement,Medium,Blocked,5,2026-04-19
TKT001439,PROJ000013,USR000451,Ticket-1439,Story,Low,Blocked,9,2024-07-22
TKT001440,PROJ000172,USR000306,Ticket-1440,Story,Medium,In Progress,8,2026-05-12
TKT001441,PROJ000215,USR000472,Ticket-1441,Story,High,In Progress,10,2024-09-10
TKT001442,PROJ000200,USR000508,Ticket-1442,Task,Critical,In Progress,4,2024-08-10
TKT001443,PROJ000242,USR000498,Ticket-1443,Story,Medium,In Progress,3,2025-04-16
TKT001444,PROJ000012,USR000384,Ticket-1444,Bug,High,Open,9,2024-09-18
TKT001445,PROJ000137,USR000313,Ticket-1445,Story,Low,Open,10,2026-03-15
TKT001446,PROJ000187,USR000314,Ticket-1446,Epic,High,Open,4,2025-07-19
TKT001447,PROJ000139,USR000603,Ticket-1447,Bug,Medium,Blocked,3,2025-12-16
TKT001448,PROJ000231,USR000432,Ticket-1448,Story,Low,Blocked,11,2025-01-01
TKT001449,PROJ000143,USR000027,Ticket-1449,Story,High,In Progress,5,2024-11-02
TKT001450,PROJ000047,USR000035,Ticket-1450,Story,Medium,Resolved,12,2026-02-03
TKT001451,PROJ000005,USR000405,Ticket-1451,Task,Medium,In Progress,3,2025-05-06
TKT001452,PROJ000103,USR000548,Ticket-1452,Epic,Low,Resolved,9,2025-06-16
